,datetime_beginning_utcdatetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
8/20/2025 9:00:00 PM,8/20/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8289.816,True
8/20/2025 10:00:00 PM,8/20/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8199.105,True
8/20/2025 11:00:00 PM,8/20/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8049.263,True
8/21/2025 12:00:00 AM,8/20/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8040.352,True
8/21/2025 1:00:00 AM,8/20/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7830.245,True
8/21/2025 2:00:00 AM,8/20/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7474.043,True
8/21/2025 3:00:00 AM,8/20/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6989.194,True
8/21/2025 4:00:00 AM,8/21/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6675.882,True
8/21/2025 5:00:00 AM,8/21/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6395.191,True
8/21/2025 6:00:00 AM,8/21/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6260.062,True
8/21/2025 7:00:00 AM,8/21/2025 3:00:00 AM,RFC,WEST,ATSI,OE,6179.024,True
8/21/2025 8:00:00 AM,8/21/2025 4:00:00 AM,RFC,WEST,ATSI,OE,6218.553,True
8/21/2025 9:00:00 AM,8/21/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6465.589,True
8/21/2025 10:00:00 AM,8/21/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6930.060,True
8/21/2025 11:00:00 AM,8/21/2025 7:00:00 AM,RFC,WEST,ATSI,OE,7203.284,True
8/21/2025 12:00:00 PM,8/21/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7401.213,True
8/21/2025 1:00:00 PM,8/21/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7571.320,True
8/21/2025 2:00:00 PM,8/21/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7617.499,True
8/21/2025 3:00:00 PM,8/21/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7780.634,True
8/21/2025 4:00:00 PM,8/21/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7838.359,True
8/21/2025 5:00:00 PM,8/21/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7969.587,True
8/21/2025 6:00:00 PM,8/21/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7973.522,True
8/21/2025 7:00:00 PM,8/21/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7930.464,True
8/21/2025 8:00:00 PM,8/21/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7888.422,True
8/21/2025 9:00:00 PM,8/21/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7782.530,True
8/21/2025 10:00:00 PM,8/21/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7772.335,True
8/21/2025 11:00:00 PM,8/21/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7686.704,True
8/22/2025 12:00:00 AM,8/21/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7681.611,True
8/22/2025 1:00:00 AM,8/21/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7493.296,True
8/22/2025 2:00:00 AM,8/21/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7103.016,True
8/22/2025 3:00:00 AM,8/21/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6667.072,True
8/22/2025 4:00:00 AM,8/22/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6385.169,True
8/22/2025 5:00:00 AM,8/22/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6142.212,True
8/22/2025 6:00:00 AM,8/22/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5959.364,True
8/22/2025 7:00:00 AM,8/22/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5924.953,True
8/22/2025 8:00:00 AM,8/22/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5905.839,True
8/22/2025 9:00:00 AM,8/22/2025 5:00:00 AM,RFC,WEST,ATSI,OE,6218.707,True
8/22/2025 10:00:00 AM,8/22/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6591.035,True
8/22/2025 11:00:00 AM,8/22/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6911.878,True
8/22/2025 12:00:00 PM,8/22/2025 8:00:00 AM,RFC,WEST,ATSI,OE,7202.019,True
8/22/2025 1:00:00 PM,8/22/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7462.556,True
8/22/2025 2:00:00 PM,8/22/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7723.369,True
8/22/2025 3:00:00 PM,8/22/2025 11:00:00 AM,RFC,WEST,ATSI,OE,8029.266,True
8/22/2025 4:00:00 PM,8/22/2025 12:00:00 PM,RFC,WEST,ATSI,OE,8288.999,True
8/22/2025 5:00:00 PM,8/22/2025 1:00:00 PM,RFC,WEST,ATSI,OE,8563.799,True
8/22/2025 6:00:00 PM,8/22/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8747.617,True
8/22/2025 7:00:00 PM,8/22/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8924.399,True
8/22/2025 8:00:00 PM,8/22/2025 4:00:00 PM,RFC,WEST,ATSI,OE,9051.139,True
8/22/2025 9:00:00 PM,8/22/2025 5:00:00 PM,RFC,WEST,ATSI,OE,9174.713,True
8/22/2025 10:00:00 PM,8/22/2025 6:00:00 PM,RFC,WEST,ATSI,OE,9019.353,True
8/22/2025 11:00:00 PM,8/22/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8639.098,True
8/23/2025 12:00:00 AM,8/22/2025 8:00:00 PM,RFC,WEST,ATSI,OE,8249.306,True
8/23/2025 1:00:00 AM,8/22/2025 9:00:00 PM,RFC,WEST,ATSI,OE,8035.374,True
8/23/2025 2:00:00 AM,8/22/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7475.089,True
8/23/2025 3:00:00 AM,8/22/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6982.234,True
8/23/2025 4:00:00 AM,8/23/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6575.851,True
8/23/2025 5:00:00 AM,8/23/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6251.451,True
8/23/2025 6:00:00 AM,8/23/2025 2:00:00 AM,RFC,WEST,ATSI,OE,6028.255,True
8/23/2025 7:00:00 AM,8/23/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5936.189,True
8/23/2025 8:00:00 AM,8/23/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5872.994,True
8/23/2025 9:00:00 AM,8/23/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5934.322,True
8/23/2025 10:00:00 AM,8/23/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6096.384,True
8/23/2025 11:00:00 AM,8/23/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6128.464,True
8/23/2025 12:00:00 PM,8/23/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6483.176,True
8/23/2025 1:00:00 PM,8/23/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6815.970,True
8/23/2025 2:00:00 PM,8/23/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7100.133,True
8/23/2025 3:00:00 PM,8/23/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7419.950,True
8/23/2025 4:00:00 PM,8/23/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7749.000,True
8/23/2025 5:00:00 PM,8/23/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7989.534,True
8/23/2025 6:00:00 PM,8/23/2025 2:00:00 PM,RFC,WEST,ATSI,OE,8288.738,True
8/23/2025 7:00:00 PM,8/23/2025 3:00:00 PM,RFC,WEST,ATSI,OE,8477.829,True
8/23/2025 8:00:00 PM,8/23/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8596.139,True
8/23/2025 9:00:00 PM,8/23/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8576.244,True
8/23/2025 10:00:00 PM,8/23/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8383.282,True
8/23/2025 11:00:00 PM,8/23/2025 7:00:00 PM,RFC,WEST,ATSI,OE,8061.060,True
8/24/2025 12:00:00 AM,8/23/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7914.734,True
8/24/2025 1:00:00 AM,8/23/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7646.441,True
8/24/2025 2:00:00 AM,8/23/2025 10:00:00 PM,RFC,WEST,ATSI,OE,7324.906,True
8/24/2025 3:00:00 AM,8/23/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6904.521,True
8/24/2025 4:00:00 AM,8/24/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6472.143,True
8/24/2025 5:00:00 AM,8/24/2025 1:00:00 AM,RFC,WEST,ATSI,OE,6109.829,True
8/24/2025 6:00:00 AM,8/24/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5962.932,True
8/24/2025 7:00:00 AM,8/24/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5773.951,True
8/24/2025 8:00:00 AM,8/24/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5698.247,True
8/24/2025 9:00:00 AM,8/24/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5750.750,True
8/24/2025 10:00:00 AM,8/24/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5786.538,True
8/24/2025 11:00:00 AM,8/24/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5847.679,True
8/24/2025 12:00:00 PM,8/24/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6211.874,True
8/24/2025 1:00:00 PM,8/24/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6523.022,True
8/24/2025 2:00:00 PM,8/24/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6885.661,True
8/24/2025 3:00:00 PM,8/24/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7143.524,True
8/24/2025 4:00:00 PM,8/24/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7411.742,True
8/24/2025 5:00:00 PM,8/24/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7637.340,True
8/24/2025 6:00:00 PM,8/24/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7788.544,True
8/24/2025 7:00:00 PM,8/24/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7933.871,True
8/24/2025 8:00:00 PM,8/24/2025 4:00:00 PM,RFC,WEST,ATSI,OE,8114.552,True
8/24/2025 9:00:00 PM,8/24/2025 5:00:00 PM,RFC,WEST,ATSI,OE,8159.336,True
8/24/2025 10:00:00 PM,8/24/2025 6:00:00 PM,RFC,WEST,ATSI,OE,8055.685,True
8/24/2025 11:00:00 PM,8/24/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7829.526,True
8/25/2025 12:00:00 AM,8/24/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7611.484,True
8/25/2025 1:00:00 AM,8/24/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7345.817,True
8/25/2025 2:00:00 AM,8/24/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6852.618,True
8/25/2025 3:00:00 AM,8/24/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6426.767,True
8/25/2025 4:00:00 AM,8/25/2025 12:00:00 AM,RFC,WEST,ATSI,OE,6115.311,True
8/25/2025 5:00:00 AM,8/25/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5918.732,True
8/25/2025 6:00:00 AM,8/25/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5757.635,True
8/25/2025 7:00:00 AM,8/25/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5700.978,True
8/25/2025 8:00:00 AM,8/25/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5700.069,True
8/25/2025 9:00:00 AM,8/25/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5966.946,True
8/25/2025 10:00:00 AM,8/25/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6362.978,True
8/25/2025 11:00:00 AM,8/25/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6669.063,True
8/25/2025 12:00:00 PM,8/25/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6869.887,True
8/25/2025 1:00:00 PM,8/25/2025 9:00:00 AM,RFC,WEST,ATSI,OE,7085.237,True
8/25/2025 2:00:00 PM,8/25/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7278.430,True
8/25/2025 3:00:00 PM,8/25/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7358.985,True
8/25/2025 4:00:00 PM,8/25/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7436.425,True
8/25/2025 5:00:00 PM,8/25/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7490.595,True
8/25/2025 6:00:00 PM,8/25/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7507.244,True
8/25/2025 7:00:00 PM,8/25/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7509.713,True
8/25/2025 8:00:00 PM,8/25/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7520.560,True
8/25/2025 9:00:00 PM,8/25/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7447.688,True
8/25/2025 10:00:00 PM,8/25/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7351.877,True
8/25/2025 11:00:00 PM,8/25/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7279.717,True
8/26/2025 12:00:00 AM,8/25/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7207.353,True
8/26/2025 1:00:00 AM,8/25/2025 9:00:00 PM,RFC,WEST,ATSI,OE,7008.624,True
8/26/2025 2:00:00 AM,8/25/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6591.482,True
8/26/2025 3:00:00 AM,8/25/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6191.148,True
8/26/2025 4:00:00 AM,8/26/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5942.266,True
8/26/2025 5:00:00 AM,8/26/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5764.493,True
8/26/2025 6:00:00 AM,8/26/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5621.244,True
8/26/2025 7:00:00 AM,8/26/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5612.934,True
8/26/2025 8:00:00 AM,8/26/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5704.762,True
8/26/2025 9:00:00 AM,8/26/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5981.059,True
8/26/2025 10:00:00 AM,8/26/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6384.871,True
8/26/2025 11:00:00 AM,8/26/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6623.090,True
8/26/2025 12:00:00 PM,8/26/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6876.202,True
8/26/2025 1:00:00 PM,8/26/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6954.308,True
8/26/2025 2:00:00 PM,8/26/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7021.197,True
8/26/2025 3:00:00 PM,8/26/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7177.985,True
8/26/2025 4:00:00 PM,8/26/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7240.964,True
8/26/2025 5:00:00 PM,8/26/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7301.445,True
8/26/2025 6:00:00 PM,8/26/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7313.056,True
8/26/2025 7:00:00 PM,8/26/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7225.391,True
8/26/2025 8:00:00 PM,8/26/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7245.847,True
8/26/2025 9:00:00 PM,8/26/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7249.683,True
8/26/2025 10:00:00 PM,8/26/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7219.879,True
8/26/2025 11:00:00 PM,8/26/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7121.067,True
8/27/2025 12:00:00 AM,8/26/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7068.595,True
8/27/2025 1:00:00 AM,8/26/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6829.307,True
8/27/2025 2:00:00 AM,8/26/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6376.367,True
8/27/2025 3:00:00 AM,8/26/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6135.968,True
8/27/2025 4:00:00 AM,8/27/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5887.109,True
8/27/2025 5:00:00 AM,8/27/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5687.087,True
8/27/2025 6:00:00 AM,8/27/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5563.641,True
8/27/2025 7:00:00 AM,8/27/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5584.892,True
8/27/2025 8:00:00 AM,8/27/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5660.873,True
8/27/2025 9:00:00 AM,8/27/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5897.369,True
8/27/2025 10:00:00 AM,8/27/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6170.934,True
8/27/2025 11:00:00 AM,8/27/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6472.150,True
8/27/2025 12:00:00 PM,8/27/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6693.598,True
8/27/2025 1:00:00 PM,8/27/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6839.028,True
8/27/2025 2:00:00 PM,8/27/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6914.349,True
8/27/2025 3:00:00 PM,8/27/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7020.930,True
8/27/2025 4:00:00 PM,8/27/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7066.224,True
8/27/2025 5:00:00 PM,8/27/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7199.722,True
8/27/2025 6:00:00 PM,8/27/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7273.839,True
8/27/2025 7:00:00 PM,8/27/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7249.191,True
8/27/2025 8:00:00 PM,8/27/2025 4:00:00 PM,RFC,WEST,ATSI,OE,7352.300,True
8/27/2025 9:00:00 PM,8/27/2025 5:00:00 PM,RFC,WEST,ATSI,OE,7303.427,True
8/27/2025 10:00:00 PM,8/27/2025 6:00:00 PM,RFC,WEST,ATSI,OE,7303.066,True
8/27/2025 11:00:00 PM,8/27/2025 7:00:00 PM,RFC,WEST,ATSI,OE,7169.969,True
8/28/2025 12:00:00 AM,8/27/2025 8:00:00 PM,RFC,WEST,ATSI,OE,7147.105,True
8/28/2025 1:00:00 AM,8/27/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6929.068,True
8/28/2025 2:00:00 AM,8/27/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6486.072,True
8/28/2025 3:00:00 AM,8/27/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6102.766,True
8/28/2025 4:00:00 AM,8/28/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5865.696,True
8/28/2025 5:00:00 AM,8/28/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5709.364,True
8/28/2025 6:00:00 AM,8/28/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5560.029,True
8/28/2025 7:00:00 AM,8/28/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5478.803,True
8/28/2025 8:00:00 AM,8/28/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5573.686,True
8/28/2025 9:00:00 AM,8/28/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5887.951,True
8/28/2025 10:00:00 AM,8/28/2025 6:00:00 AM,RFC,WEST,ATSI,OE,6243.631,True
8/28/2025 11:00:00 AM,8/28/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6539.966,True
8/28/2025 12:00:00 PM,8/28/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6762.024,True
8/28/2025 1:00:00 PM,8/28/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6912.380,True
8/28/2025 2:00:00 PM,8/28/2025 10:00:00 AM,RFC,WEST,ATSI,OE,7058.354,True
8/28/2025 3:00:00 PM,8/28/2025 11:00:00 AM,RFC,WEST,ATSI,OE,7136.668,True
8/28/2025 4:00:00 PM,8/28/2025 12:00:00 PM,RFC,WEST,ATSI,OE,7215.216,True
8/28/2025 5:00:00 PM,8/28/2025 1:00:00 PM,RFC,WEST,ATSI,OE,7232.873,True
8/28/2025 6:00:00 PM,8/28/2025 2:00:00 PM,RFC,WEST,ATSI,OE,7165.710,True
8/28/2025 7:00:00 PM,8/28/2025 3:00:00 PM,RFC,WEST,ATSI,OE,7021.071,True
8/28/2025 8:00:00 PM,8/28/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6969.187,True
8/28/2025 9:00:00 PM,8/28/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6995.886,True
8/28/2025 10:00:00 PM,8/28/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6930.827,True
8/28/2025 11:00:00 PM,8/28/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6911.061,True
8/29/2025 12:00:00 AM,8/28/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6934.352,True
8/29/2025 1:00:00 AM,8/28/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6816.324,True
8/29/2025 2:00:00 AM,8/28/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6461.235,True
8/29/2025 3:00:00 AM,8/28/2025 11:00:00 PM,RFC,WEST,ATSI,OE,6136.748,True
8/29/2025 4:00:00 AM,8/29/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5908.335,True
8/29/2025 5:00:00 AM,8/29/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5705.720,True
8/29/2025 6:00:00 AM,8/29/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5571.713,True
8/29/2025 7:00:00 AM,8/29/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5554.799,True
8/29/2025 8:00:00 AM,8/29/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5498.706,True
8/29/2025 9:00:00 AM,8/29/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5723.071,True
8/29/2025 10:00:00 AM,8/29/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5982.966,True
8/29/2025 11:00:00 AM,8/29/2025 7:00:00 AM,RFC,WEST,ATSI,OE,6279.739,True
8/29/2025 12:00:00 PM,8/29/2025 8:00:00 AM,RFC,WEST,ATSI,OE,6516.189,True
8/29/2025 1:00:00 PM,8/29/2025 9:00:00 AM,RFC,WEST,ATSI,OE,6623.357,True
8/29/2025 2:00:00 PM,8/29/2025 10:00:00 AM,RFC,WEST,ATSI,OE,6740.341,True
8/29/2025 3:00:00 PM,8/29/2025 11:00:00 AM,RFC,WEST,ATSI,OE,6735.820,True
8/29/2025 4:00:00 PM,8/29/2025 12:00:00 PM,RFC,WEST,ATSI,OE,6820.340,True
8/29/2025 5:00:00 PM,8/29/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6901.878,True
8/29/2025 6:00:00 PM,8/29/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6846.324,True
8/29/2025 7:00:00 PM,8/29/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6808.349,True
8/29/2025 8:00:00 PM,8/29/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6810.072,True
8/29/2025 9:00:00 PM,8/29/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6775.306,True
8/29/2025 10:00:00 PM,8/29/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6604.680,True
8/29/2025 11:00:00 PM,8/29/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6454.744,True
8/30/2025 12:00:00 AM,8/29/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6440.218,True
8/30/2025 1:00:00 AM,8/29/2025 9:00:00 PM,RFC,WEST,ATSI,OE,6326.144,True
8/30/2025 2:00:00 AM,8/29/2025 10:00:00 PM,RFC,WEST,ATSI,OE,6031.164,True
8/30/2025 3:00:00 AM,8/29/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5680.198,True
8/30/2025 4:00:00 AM,8/30/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5461.092,True
8/30/2025 5:00:00 AM,8/30/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5215.328,True
8/30/2025 6:00:00 AM,8/30/2025 2:00:00 AM,RFC,WEST,ATSI,OE,5128.798,True
8/30/2025 7:00:00 AM,8/30/2025 3:00:00 AM,RFC,WEST,ATSI,OE,5095.979,True
8/30/2025 8:00:00 AM,8/30/2025 4:00:00 AM,RFC,WEST,ATSI,OE,5084.270,True
8/30/2025 9:00:00 AM,8/30/2025 5:00:00 AM,RFC,WEST,ATSI,OE,5078.447,True
8/30/2025 10:00:00 AM,8/30/2025 6:00:00 AM,RFC,WEST,ATSI,OE,5278.351,True
8/30/2025 11:00:00 AM,8/30/2025 7:00:00 AM,RFC,WEST,ATSI,OE,5317.584,True
8/30/2025 12:00:00 PM,8/30/2025 8:00:00 AM,RFC,WEST,ATSI,OE,5592.325,True
8/30/2025 1:00:00 PM,8/30/2025 9:00:00 AM,RFC,WEST,ATSI,OE,5731.241,True
8/30/2025 2:00:00 PM,8/30/2025 10:00:00 AM,RFC,WEST,ATSI,OE,5845.600,True
8/30/2025 3:00:00 PM,8/30/2025 11:00:00 AM,RFC,WEST,ATSI,OE,5993.921,True
8/30/2025 4:00:00 PM,8/30/2025 12:00:00 PM,RFC,WEST,ATSI,OE,5980.654,True
8/30/2025 5:00:00 PM,8/30/2025 1:00:00 PM,RFC,WEST,ATSI,OE,6047.859,True
8/30/2025 6:00:00 PM,8/30/2025 2:00:00 PM,RFC,WEST,ATSI,OE,6080.572,True
8/30/2025 7:00:00 PM,8/30/2025 3:00:00 PM,RFC,WEST,ATSI,OE,6092.004,True
8/30/2025 8:00:00 PM,8/30/2025 4:00:00 PM,RFC,WEST,ATSI,OE,6215.166,True
8/30/2025 9:00:00 PM,8/30/2025 5:00:00 PM,RFC,WEST,ATSI,OE,6272.734,True
8/30/2025 10:00:00 PM,8/30/2025 6:00:00 PM,RFC,WEST,ATSI,OE,6146.524,True
8/30/2025 11:00:00 PM,8/30/2025 7:00:00 PM,RFC,WEST,ATSI,OE,6079.985,True
8/31/2025 12:00:00 AM,8/30/2025 8:00:00 PM,RFC,WEST,ATSI,OE,6042.215,True
8/31/2025 1:00:00 AM,8/30/2025 9:00:00 PM,RFC,WEST,ATSI,OE,5836.859,True
8/31/2025 2:00:00 AM,8/30/2025 10:00:00 PM,RFC,WEST,ATSI,OE,5600.330,True
8/31/2025 3:00:00 AM,8/30/2025 11:00:00 PM,RFC,WEST,ATSI,OE,5386.618,True
8/31/2025 4:00:00 AM,8/31/2025 12:00:00 AM,RFC,WEST,ATSI,OE,5174.132,True
8/31/2025 5:00:00 AM,8/31/2025 1:00:00 AM,RFC,WEST,ATSI,OE,5070.659,True
8/31/2025 6:00:00 AM,8/31/2025 2:00:00 AM,RFC,WEST,ATSI,OE,4978.199,True
8/31/2025 7:00:00 AM,8/31/2025 3:00:00 AM,RFC,WEST,ATSI,OE,4900.757,True
8/31/2025 8:00:00 AM,8/31/2025 4:00:00 AM,RFC,WEST,ATSI,OE,4846.482,True
8/31/2025 9:00:00 AM,8/31/2025 5:00:00 AM,RFC,WEST,ATSI,OE,4946.313,True
